Gene,40 S 3hrs,40 S 24hrs,40 S 48hrs,40 S 72hrs,40 T 3hrs,40 T 24hrs,40 T 48hrs,40 T 72hrs,41 S 24hrs,41 S 48hrs,41 S 72hrs,96 S 3hrs,96 S 24hrs,96 S 48hrs,96 S 72hrs,96 T 3hrs,96 T 24hrs,96 T 48hrs,96 T 72hrs
TSHZ3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSKU,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSN,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TSNARE1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
TSPAN13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
TSPAN14,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TSPAN17,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
TSPAN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TSPAN31,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TSPAN5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
TSPAN6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPO,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPYL1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSPYL4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TSR1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSR3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TSSC4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TSSK6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TST,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TSTA3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TSTD1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TSTD2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC22,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC28-AS1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTC39B,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TTC39C,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTC8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTC9,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
TTF2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTI1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTK,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTL,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TTLL12,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTLL3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TTLL7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTPAL,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TTYH2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TTYH3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
TUBA1A,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
TUBA1B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
TUBA1C,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
TUBA4A,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
TUBB,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
TUBB2A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBB2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TUBB3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBB4B,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBB6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
TUBD1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBE1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBG1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBGCP4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUBGCP5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUFM,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUFT1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1
TUG1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TULP3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TULP4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TUSC1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TUSC2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUT1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TUT7,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TWF1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TWF2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TWIST2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
TWISTNB,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TWNK,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TWSG1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXK,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXLNG,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXN,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
TXNDC12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
TXNDC15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXNDC16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TXNDC17,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXNIP,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
TXNL1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXNL4A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TXNRD1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
TYMP,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
TYMS,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
TYSND1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
TYW1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TYW3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
U2AF2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
U2SURP,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
U82695.10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
U91328.20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UACA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UAP1L1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBA1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBA2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBA5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBA52,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
UBA6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBA6-AS1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBAC1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
UBAC2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBALD1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBALD2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
UBAP1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBAP2L,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBASH3B,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
UBB,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBC,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
UBE2B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
UBE2C,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
UBE2D1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
UBE2D3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2D4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2E1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UBE2E3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2F,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2G2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UBE2H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2J1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2J2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
UBE2K,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2L3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2L6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2O,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2Q1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2Q2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2Q2P1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE2R2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
UBE2T,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UBE2Z,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE3A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UBE3B,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBE4B,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBIAD1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBL3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UBL4A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBL7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBN1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
UBN2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBOX5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBQLN4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBR1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBR5-AS1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBR7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBTD1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
UBTD2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBTF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBXN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UBXN2A,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UBXN4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBXN6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
UBXN7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UBXN8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UCA1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
UCHL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UCHL3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCHL5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
UCK2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UCN2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UEVLD,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UFSP1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UFSP2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UGCG,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
UGDH,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UGGT1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UGP2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UHRF1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
UHRF1BP1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UHRF2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
UIMC1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ULBP1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ULBP2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ULK1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
ULK2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ULK3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UMPS,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UNC119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNC119B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC45A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC5A,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UNC5B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
UNC5B-AS1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UNC93B1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UNG,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UNKL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UPF1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UPF2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UPF3A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPF3B,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UPP1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UPRT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UQCC1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UQCC2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UQCC3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UQCR10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
UQCR11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
UQCRB,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
UQCRC1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UQCRC2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
UQCRFS1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UQCRH,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
UQCRQ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
URB1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
URB2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
URI1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
URM1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UROD,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USB1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
USF2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USP10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USP11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USP15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP16,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
USP18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP22,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USP25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USP31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USP36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USP40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
USP43,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
USP46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USP47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USP53,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
USP7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UST,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UTP11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UTP14A,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
UTP15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UTP18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UTP20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UTP23,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UTP4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UTP6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UTRN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UVRAG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
UXS1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VAC14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VAMP3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VAMP8,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VANGL1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VAPA,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VARS1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
VASN,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
VASP,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VAT1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VAV2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
VAV3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBP1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VCL,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
VCP,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VDAC1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VDAC3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VDR,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VEGFA,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0
VEGFB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEGFC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
VEPH1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VEZF1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VEZT,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VGF,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
VGLL1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VGLL3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VGLL4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
VIM,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1
VIM-AS1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
VKORC1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VKORC1L1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VMA21,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VMP1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0
VNN1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOPP1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
VPS11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS13C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VPS26A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS26B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS28,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
VPS29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS35L,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VPS36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
VPS37B,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS37C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VPS4A,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS4B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VPS53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS72,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS9D1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VPS9D1-AS1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VRK1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VRK2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VRK3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
